standard,gaap_tag,statement
Other Operating Activities,NoncashInterestExpense,cash_flow
Other Operating Activities,Noncashadjustmentnonmonetarycurrencydevaluation,cash_flow
Other Operating Activities,DeferredTaxesAndOther,cash_flow
Other Operating Activities,ChangeinDeferredTaxesAndOther,cash_flow
Other Operating Activities,DeferredIncomeTaxExpenseBenefit,cash_flow
Other Operating Activities,NetCashProvidedByUsedInOperatingActivities,cash_flow
Other Operating Activities,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,cash_flow
Other Operating Activities,CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations,cash_flow
Other Operating Activities,NetCashProvidedByUsedInContinuingOperations,cash_flow
Other Operating Activities,NetCashProvidedByUsedInInvestingActivities,cash_flow
Other Operating Activities,CostmethodInvestmentsOtherThanTemporaryImpairment,cash_flow
Other Operating Activities,ImpairmentOfInvestments,cash_flow
